path,locus,ntaxa,chars_count,site_count,conserved_sites,proportion_cons_sites,variable_sites,proportion_var_sites,parsimony_informative_sites,proportion_pars_inf_sites,missing_data,proportion_missing_data,gc_content,at_content,nucleotides,?,-,A,C,G,T,N,R,Y,S,W,K,M,B,D,H,V,.
alignments/esselstyn_2021_nexus_trimmed/uce-161.nex,uce-161,37,30192,816,648,0.7941176470588235,168,0.20588235294117646,33,0.04044117647058824,13005,0.43074324324324326,0.18259803921568626,0.3866587175410705,17187,0,13005,5178,2097,3416,6496,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-162.nex,uce-162,44,52668,1197,1160,0.9690893901420217,37,0.030910609857978277,14,0.011695906432748537,25737,0.4886648439280018,0.18514088250930355,0.3261942735626946,26931,0,25737,9118,4440,5311,8062,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-166.nex,uce-166,76,107236,1411,1208,0.8561304039688165,203,0.14386959603118354,77,0.05457122608079376,43933,0.4096851803498825,0.20628333768510576,0.38403148196501175,63303,0,43933,19667,10065,12056,21515,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-169.nex,uce-169,77,103796,1348,1013,0.7514836795252225,335,0.24851632047477745,81,0.06008902077151335,51587,0.49700373810166093,0.17353269875525068,0.3294635631430884,52209,0,51587,16680,8422,9590,17517,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-170.nex,uce-170,79,119843,1517,1354,0.8925510876730389,163,0.1074489123269611,49,0.032300593276203035,52402,0.4372554091603181,0.21840240981951387,0.34434218102016806,67441,0,52402,20760,12969,13205,20507,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-171.nex,uce-171,75,95250,1270,1177,0.926771653543307,93,0.07322834645669292,27,0.02125984251968504,47462,0.4982887139107611,0.2089238845144357,0.29278740157480315,47788,0,47462,16659,10624,9276,11229,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-172.nex,uce-172,72,124344,1727,1512,0.8755066589461494,215,0.12449334105385061,47,0.02721482339316734,55322,0.44491089236312165,0.2769735572283343,0.278115550408544,69022,0,55322,14409,19466,14974,20173,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-173.nex,uce-173,36,27504,764,626,0.819371727748691,138,0.1806282722513089,16,0.020942408376963352,14917,0.5423574752763235,0.1914630599185573,0.2661794648051193,12587,0,14917,4166,2692,2574,3155,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-175.nex,uce-175,75,112500,1500,1336,0.8906666666666667,164,0.10933333333333334,36,0.024,52786,0.4692088888888889,0.19034666666666666,0.34044444444444444,59714,0,52786,18744,10852,10562,19556,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-177.nex,uce-177,71,88182,1242,1001,0.8059581320450886,241,0.19404186795491143,87,0.07004830917874397,41381,0.4692681046018462,0.19344083826631286,0.337291057131841,46801,0,41381,15896,9349,7709,13847,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-178.nex,uce-178,75,121575,1621,1420,0.8760024676125848,201,0.12399753238741518,60,0.03701418877236274,54750,0.45033929673041334,0.22058811433271644,0.32907258893687025,66825,0,54750,20460,13287,13531,19547,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-180.nex,uce-180,65,93600,1440,1224,0.85,216,0.15,63,0.04375,42862,0.45792735042735044,0.1672542735042735,0.3748183760683761,50738,0,42862,19047,8635,7020,16036,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-181.nex,uce-181,79,118658,1502,1247,0.8302263648468708,255,0.16977363515312915,79,0.0525965379494008,50743,0.42764078275379663,0.24910246253939894,0.32325675470680443,67915,0,50743,18854,14864,14694,19503,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-182.nex,uce-182,74,128686,1739,1543,0.887291546866015,196,0.11270845313398505,24,0.013801035077630822,63032,0.48981241160654615,0.20763719441120246,0.30255039398225136,65654,0,63032,19376,13231,13489,19558,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-185.nex,uce-185,72,91656,1273,1029,0.8083267871170463,244,0.19167321288295366,54,0.04241948153967007,41232,0.4498559832416863,0.1971829449245003,0.35296107183381337,50424,0,41232,15305,7327,10746,17046,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-186.nex,uce-186,78,114582,1469,1324,0.9012933968686181,145,0.0987066031313819,43,0.029271613342409804,52343,0.45681695205180567,0.228063744741757,0.31511930320643733,62239,0,52343,18144,14910,11222,17963,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-188.nex,uce-188,72,98280,1365,1109,0.8124542124542125,256,0.18754578754578755,84,0.06153846153846154,46463,0.4727614977614978,0.21144688644688645,0.3157916157916158,51817,0,46463,16103,10245,10536,14933,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-190.nex,uce-190,75,113250,1510,1364,0.9033112582781457,146,0.09668874172185431,47,0.031125827814569535,51817,0.45754525386313466,0.22097130242825608,0.32148344370860926,61433,0,51817,19495,12872,12153,16913,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-191.nex,uce-191,83,153467,1849,1618,0.8750676041103299,231,0.12493239588967009,82,0.04434829637641969,64240,0.41859161904513675,0.23251904318192185,0.3488893377729414,89227,0,64240,28618,15599,20085,24925,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-192.nex,uce-192,59,67850,1150,1012,0.88,138,0.12,38,0.03304347826086956,36693,0.5407958732498158,0.15709653647752395,0.30210759027266026,31157,0,36693,9817,6837,3822,10681,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-195.nex,uce-195,57,88065,1545,1395,0.9029126213592233,150,0.0970873786407767,13,0.008414239482200648,45864,0.5207971384772612,0.2105603815363652,0.2686424799863737,42201,0,45864,11916,9134,9409,11742,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-197.nex,uce-197,66,85338,1293,1153,0.8917246713070379,140,0.10827532869296211,30,0.02320185614849188,37844,0.4434601232745084,0.198692259017085,0.35784761770840656,47494,0,37844,17650,8259,8697,12888,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-198.nex,uce-198,77,118965,1545,1226,0.7935275080906149,319,0.2064724919093851,74,0.04789644012944984,54540,0.45845416719203125,0.1646786870087841,0.3768671457991846,64425,0,54540,23466,9678,9913,21368,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-200.nex,uce-200,67,113833,1699,1610,0.9476162448499117,89,0.052383755150088286,22,0.012948793407886992,47960,0.4213189496894574,0.23293772456141892,0.3457433257491237,65873,0,47960,18736,14144,12372,20621,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-201.nex,uce-201,72,90576,1258,930,0.739268680445151,328,0.26073131955484896,89,0.07074721780604133,42807,0.4726086380498145,0.20201819466525348,0.325373167284932,47769,0,42807,14856,9703,8595,14615,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-202.nex,uce-202,73,89060,1220,1094,0.8967213114754098,126,0.10327868852459017,21,0.01721311475409836,45598,0.5119919155625421,0.2305748933303391,0.2574331911071188,43462,0,45598,11068,12173,8362,11859,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-204.nex,uce-204,74,84582,1143,912,0.7979002624671916,231,0.2020997375328084,77,0.0673665791776028,36514,0.43169941595138445,0.2860655931522073,0.28223499089640824,48068,0,36514,11287,13071,11125,12585,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-205.nex,uce-205,77,107338,1394,1191,0.8543758967001435,203,0.14562410329985653,44,0.03156384505021521,58615,0.5460787419180533,0.1898768376530213,0.26404442042892545,48723,0,58615,13667,9078,11303,14675,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-207.nex,uce-207,72,102528,1424,1249,0.8771067415730337,175,0.12289325842696629,48,0.033707865168539325,45617,0.4449223626716604,0.20332982209737827,0.3517478152309613,56911,0,45617,18213,11098,9749,17851,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-208.nex,uce-208,81,112266,1386,1139,0.8217893217893217,247,0.1782106782106782,51,0.0367965367965368,64428,0.5738870183314628,0.15880141806067732,0.2673115636078599,47838,0,64428,14885,9095,8733,15125,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-211.nex,uce-211,70,110180,1574,1293,0.8214739517153749,281,0.17852604828462515,96,0.060991105463786534,53111,0.4820384824832093,0.14430023597749136,0.37366128153929934,57069,0,53111,19885,7955,7944,21285,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-213.nex,uce-213,68,74596,1097,1060,0.9662716499544212,37,0.03372835004557885,10,0.009115770282588878,40803,0.5469864335889324,0.2034961660142635,0.24951740039680412,33793,0,40803,9819,7734,7446,8794,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-215.nex,uce-215,18,11250,625,508,0.8128,117,0.1872,25,0.04,5702,0.5068444444444444,0.2016888888888889,0.29146666666666665,5548,0,5702,1622,1070,1199,1657,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-219.nex,uce-219,66,83358,1263,1022,0.8091844813935075,241,0.19081551860649248,93,0.07363420427553444,35256,0.4229468077449075,0.20387965162311955,0.37317354063197294,48102,0,35256,16389,8598,8397,14718,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-220.nex,uce-220,65,102505,1577,1369,0.8681039949270767,208,0.13189600507292326,58,0.03677869372225745,40170,0.3918833227647432,0.20742402809619043,0.4006926491390664,62335,0,40170,20826,11440,9822,20247,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-221.nex,uce-221,54,59670,1105,999,0.9040723981900453,106,0.09592760180995476,19,0.017194570135746608,25350,0.42483660130718953,0.21853527735880676,0.3566281213340037,34320,0,25350,11280,6391,6649,10000,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-222.nex,uce-222,85,122655,1443,1305,0.9043659043659044,138,0.09563409563409564,49,0.03395703395703396,49529,0.4038074273368391,0.25231747584688763,0.34387509681627326,73126,0,49529,20199,13963,16985,21979,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-223.nex,uce-223,76,129656,1706,1535,0.8997655334114889,171,0.10023446658851114,82,0.04806565064478312,61498,0.4743166532979577,0.228134448077991,0.2975488986240513,68158,0,61498,18721,13490,16089,19858,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-224.nex,uce-224,76,95760,1260,928,0.7365079365079366,332,0.2634920634920635,107,0.08492063492063492,40794,0.42600250626566416,0.2436299081035923,0.33036758563074353,54966,0,40794,16314,11000,12330,15322,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-225.nex,uce-225,64,111808,1747,1459,0.8351459645105895,288,0.1648540354894104,113,0.06468231253577561,52562,0.4701094733829422,0.17219698053806526,0.35769354607899256,59246,0,52562,23277,10645,8608,16716,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-227.nex,uce-227,75,135750,1810,1590,0.8784530386740331,220,0.12154696132596685,82,0.045303867403314914,55782,0.4109171270718232,0.20224677716390424,0.3868360957642726,79968,0,55782,24435,15701,11754,28078,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-230.nex,uce-230,74,95534,1291,1192,0.9233152594887684,99,0.0766847405112316,32,0.024786986831913247,45442,0.47566311470261896,0.16765758787447402,0.35667929742290705,50092,0,45442,18827,6326,9691,15248,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-231.nex,uce-231,62,83266,1343,1192,0.8875651526433358,151,0.11243484735666419,54,0.040208488458674606,33660,0.4042466312780727,0.2205582110345159,0.3751951576874114,49606,0,33660,17455,7621,10744,13786,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-232.nex,uce-232,67,89512,1336,1188,0.8892215568862275,148,0.11077844311377245,46,0.0344311377245509,45717,0.5107359907051569,0.15287335776208777,0.3363906515327554,43795,0,45717,16211,6854,6830,13900,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-233.nex,uce-233,86,128742,1497,1267,0.8463593854375417,230,0.15364061456245826,41,0.02738810955243821,55073,0.42777803669354214,0.23766136925012815,0.3345605940563297,73669,0,55073,18556,15487,15110,24516,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-235.nex,uce-235,70,71960,1028,836,0.8132295719844358,192,0.1867704280155642,49,0.047665369649805445,38885,0.5403696498054474,0.17827959977765426,0.2813507504168983,33075,0,38885,11994,7330,5499,8252,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-237.nex,uce-237,27,26568,984,970,0.9857723577235772,14,0.014227642276422764,4,0.0040650406504065045,14384,0.5414031918096959,0.20584914182475159,0.25274766636555257,12184,0,14384,3482,2721,2748,3233,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-238.nex,uce-238,65,101335,1559,1452,0.9313662604233482,107,0.0686337395766517,46,0.029506093649775498,47873,0.4724231509350175,0.18919425667340997,0.33838259239157253,53462,0,47873,14727,9939,9233,19563,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-239.nex,uce-239,29,21866,754,673,0.8925729442970822,81,0.10742705570291777,19,0.025198938992042442,11953,0.5466477636513308,0.18448733193085154,0.26886490441781763,9913,0,11953,2879,2221,1813,3000,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-240.nex,uce-240,37,29785,805,693,0.8608695652173913,112,0.1391304347826087,18,0.02236024844720497,16515,0.5544737283867719,0.16803760282021152,0.27748866879301665,13270,0,16515,5150,2163,2842,3115,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-241.nex,uce-241,83,114457,1379,1127,0.817258883248731,252,0.18274111675126903,44,0.03190717911530094,62563,0.5466070227246914,0.1585573621534725,0.29483561512183615,51894,0,62563,14592,9335,8813,19154,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-242.nex,uce-242,56,58184,1039,919,0.8845043310875842,120,0.11549566891241578,16,0.015399422521655439,30304,0.5208304688574178,0.17104358586553003,0.3081259452770521,27880,0,30304,8268,4473,5479,9660,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-243.nex,uce-243,69,98394,1426,1234,0.8653576437587658,192,0.13464235624123422,36,0.025245441795231416,53503,0.543762831066935,0.17159582901396428,0.28464133991910073,44891,0,53503,14478,8456,8428,13529,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-245.nex,uce-245,36,30924,859,798,0.9289871944121071,61,0.0710128055878929,7,0.008149010477299184,15986,0.5169447678178761,0.15880869227784244,0.3242465399042815,14938,0,15986,5210,2326,2585,4817,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-246.nex,uce-246,80,140000,1750,1450,0.8285714285714286,300,0.17142857142857143,113,0.06457142857142857,59979,0.42842142857142856,0.2731857142857143,0.2983928571428571,80021,0,59979,20738,21783,16463,21037,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-248.nex,uce-248,75,86250,1150,1056,0.9182608695652174,94,0.0817391304347826,22,0.019130434782608695,51403,0.5959768115942029,0.13845797101449275,0.26556521739130434,34847,0,51403,11334,6139,5803,11571,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-249.nex,uce-249,77,139524,1812,1514,0.8355408388520972,298,0.16445916114790288,55,0.030353200883002206,78332,0.5614231243370317,0.1685014764484963,0.27007539921447205,61192,0,78332,19536,12211,11299,18146,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-251.nex,uce-251,75,109500,1460,1233,0.8445205479452055,227,0.15547945205479452,59,0.04041095890410959,52635,0.4806849315068493,0.2501461187214612,0.2691689497716895,56865,0,52635,14659,13550,13841,14815,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-252.nex,uce-252,49,54096,1104,953,0.8632246376811594,151,0.13677536231884058,38,0.034420289855072464,26580,0.49134871339840286,0.1662784679089027,0.3423728186926945,27516,0,26580,9797,3787,5208,8724,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-253.nex,uce-253,69,90459,1311,1055,0.8047292143401983,256,0.1952707856598017,104,0.07932875667429443,39960,0.4417470898418068,0.2667727920936557,0.29148011806453755,50499,0,39960,13497,13417,10715,12870,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-254.nex,uce-254,69,94806,1374,1242,0.9039301310043668,132,0.09606986899563319,32,0.023289665211062592,50635,0.5340906693669177,0.18527308398202647,0.28063624665105585,44171,0,50635,12161,8022,9543,14445,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-255.nex,uce-255,82,153094,1867,1468,0.7862881628280665,399,0.2137118371719336,175,0.09373326191751473,70183,0.4584307680248736,0.2684429174232824,0.27312631455184394,82911,0,70183,23322,20593,20504,18492,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-256.nex,uce-256,82,149240,1820,1585,0.8708791208791209,235,0.12912087912087913,79,0.043406593406593405,72404,0.4851514339319217,0.25471053336906996,0.2601380326990083,76836,0,72404,20968,16744,21269,17855,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-257.nex,uce-257,78,107484,1378,1201,0.8715529753265603,177,0.12844702467343977,60,0.04354136429608128,56413,0.5248502102638533,0.15838636448215548,0.3167634252539913,51071,0,56413,17663,8124,8900,16384,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-258.nex,uce-258,75,109200,1456,1296,0.8901098901098901,160,0.10989010989010989,58,0.03983516483516483,46924,0.4297069597069597,0.22521978021978023,0.34507326007326006,62276,0,46924,19202,12309,12285,18480,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-260.nex,uce-260,73,123005,1685,1517,0.9002967359050446,168,0.09970326409495549,69,0.04094955489614243,57615,0.46839559367505385,0.2022682004796553,0.32933620584529083,65390,0,57615,20879,11313,13567,19631,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-261.nex,uce-261,79,132483,1677,1498,0.8932617769827073,179,0.10673822301729279,61,0.03637447823494335,64789,0.4890363291894054,0.1833593744103017,0.32760429640029287,67694,0,64789,22470,13518,10774,20932,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-263.nex,uce-263,62,68572,1106,957,0.8652802893309223,149,0.13471971066907776,36,0.0325497287522604,31529,0.45979408504929126,0.21640027999766667,0.32380563495304204,37043,0,31529,12768,8410,6429,9436,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-264.nex,uce-264,57,64524,1132,983,0.8683745583038869,149,0.13162544169611307,36,0.03180212014134275,29449,0.45640381873411445,0.18125038745273075,0.3623457938131548,35075,0,29449,10100,5048,6647,13280,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-266.nex,uce-266,71,94004,1324,969,0.7318731117824774,355,0.2681268882175227,112,0.08459214501510574,39793,0.4233117739670652,0.2504467894983192,0.32624143653461557,54211,0,39793,16040,10368,13175,14628,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-268.nex,uce-268,79,131219,1661,1453,0.8747742323901264,208,0.12522576760987358,60,0.036122817579771226,65059,0.4958047234013367,0.19725801903687729,0.306937257561786,66160,0,65059,22534,12953,12931,17742,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-269.nex,uce-269,28,31612,1129,1045,0.9255978742249779,84,0.07440212577502214,33,0.029229406554472984,11909,0.3767240288498039,0.22741364038972542,0.3958623307604707,19703,0,11909,6779,2957,4232,5735,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-273.nex,uce-273,59,87497,1483,1336,0.9008766014834795,147,0.09912339851652056,47,0.03169251517194875,37956,0.43379773020789286,0.22503628695841,0.34116598283369715,49541,0,37956,16247,10063,9627,13604,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-274.nex,uce-274,81,107568,1328,1186,0.8930722891566265,142,0.10692771084337349,22,0.016566265060240965,50446,0.4689684664584263,0.21170794288264166,0.319323590658932,57122,0,50446,16200,10455,12318,18149,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-276.nex,uce-276,77,122122,1586,1300,0.819672131147541,286,0.18032786885245902,69,0.043505674653215635,49242,0.40321973108858356,0.23712353220549942,0.359656736705917,72880,0,49242,21533,13241,15717,22389,0,0,0,0,0,0,0,0,0,0,0,0
alignments/esselstyn_2021_nexus_trimmed/uce-277.nex,uce-277,82,159572,1946,1656,0.8509763617677287,290,0.14902363823227133,116,0.05960945529290853,72488,0.45426515930113054,0.1970771814604066,0.34865765923846287,87084,0,72488,28792,15885,15563,26844,0,0,0,0,0,0,0,0,0,0,0,0
